sample_id,model,split,is_visually_confused,is_text_overwritten,trajectory_class,best_config,matched_grid_best_config
307-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
307-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
310-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
310-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
310-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
311-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
311-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
311-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
312-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
312-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
312-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
313-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
313-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
313-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
314-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
314-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
314-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
315-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
315-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
315-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
316-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,64f_151k,64f_151k
316-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
316-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
317-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
317-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
317-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
318-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
318-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
318-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
319-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
319-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
319-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
321-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
321-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
321-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
322-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
322-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
322-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
323-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
323-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
323-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
324-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
324-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
324-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
325-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
325-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
325-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
329-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
329-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
329-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
331-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
331-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
331-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
333-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
333-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
333-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
334-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
334-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
334-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
335-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
335-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
335-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
336-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
336-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
336-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
337-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,32f_151k,32f_151k
337-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
337-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
338-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
338-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
338-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
339-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
339-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
339-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
340-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,128f_151k,textonly
340-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
340-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
341-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
341-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
341-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
343-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
343-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
343-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
344-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
344-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
344-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
345-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
345-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
345-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
346-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
346-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
346-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
347-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
347-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
347-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,32f_151k,32f_151k
348-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
348-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
348-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
349-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
349-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
349-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
351-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
351-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
351-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
354-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
354-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
354-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
356-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
356-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
356-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
357-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
357-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
357-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
359-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
359-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
359-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
360-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
360-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
360-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
361-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
361-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
361-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
362-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
362-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
362-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
363-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
363-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
363-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
364-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
364-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
364-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,128f_151k,textonly
365-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
365-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
365-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
367-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,64f_151k,64f_151k
367-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
367-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
368-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
368-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
368-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
371-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,128f_151k,textonly
371-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
371-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
372-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
372-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
372-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
376-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
376-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
376-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
377-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
377-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
377-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
378-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
378-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
378-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
379-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
379-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
379-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
380-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,128f_151k,textonly
380-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
380-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
381-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
381-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
381-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
382-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
382-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
382-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
383-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
383-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
383-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
384-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
384-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
384-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,64f_151k,64f_151k
387-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
387-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
387-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
389-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
389-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
389-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
391-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
391-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
391-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
392-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
392-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,64f_151k,64f_151k
392-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
394-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
394-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
394-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
395-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
395-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
395-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
396-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
396-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
396-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
397-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
397-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
397-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
398-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
398-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
398-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
399-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
399-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
399-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
401-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
401-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
401-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
402-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
402-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
402-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
403-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
403-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
403-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
404-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
404-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,32f_151k,32f_151k
404-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
405-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,64f_151k,64f_151k
405-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
405-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
406-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
406-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
406-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
407-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,64f_151k,64f_151k
407-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
407-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
411-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
411-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
411-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
414-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
414-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
414-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
415-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
415-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
415-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
416-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
416-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
416-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
418-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
418-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
418-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
419-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
419-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
419-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
420-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
420-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
420-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
421-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
421-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
421-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
422-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
422-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
422-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
423-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
423-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,64f_151k,64f_151k
423-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
424-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
424-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
424-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
425-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
425-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
425-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
428-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
428-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
428-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
430-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
430-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
430-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
431-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
431-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
431-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
432-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
432-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
432-3,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
433-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
433-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
433-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,64f_151k,64f_151k
434-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
434-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
434-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
435-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,64f_151k,64f_151k
435-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
435-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
436-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,128f_151k,textonly
436-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
436-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
437-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
437-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
437-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,128f_151k,textonly
438-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
438-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
438-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
439-1,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
439-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,32f_151k,32f_151k
439-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
440-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
440-2,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
440-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
441-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
441-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
441-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,16f_151k,16f_151k
442-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
442-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
442-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
444-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,128f_151k,textonly
444-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
444-3,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
445-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
445-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
445-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
446-1,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
446-2,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
446-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
447-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,64f_151k,64f_151k
447-2,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
447-3,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
448-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
448-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
448-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,32f_151k,32f_151k
450-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
450-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
450-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
452-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
452-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
452-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
453-1,Qwen3-VL-8B,V1_medium,1,0,oscillating,64f_151k,64f_151k
453-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
453-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
456-1,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
456-2,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
456-3,Qwen3-VL-8B,V1_medium,1,0,oscillating,64f_151k,64f_151k
457-1,Qwen3-VL-8B,V1_medium,0,0,always_correct,textonly,textonly
457-2,Qwen3-VL-8B,V1_medium,1,1,monotonic_decreasing,textonly,textonly
457-3,Qwen3-VL-8B,V1_medium,0,0,always_wrong,textonly,textonly
458-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,16f_151k,16f_151k
458-2,Qwen3-VL-8B,V1_medium,1,1,oscillating,textonly,textonly
458-3,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
461-1,Qwen3-VL-8B,V1_medium,0,0,monotonic_increasing,256f_151k,textonly
